label,key,iri,type
Fundamentals of Software Engineering (FSEN),streams/conf/fsen,https://dblp.org/streams/conf/fsen,https://dblp.org/rdf/schema#Conference
International Conference on Hybrid Systems: Computation and Control (HSCC),streams/conf/hybrid,https://dblp.org/streams/conf/hybrid,https://dblp.org/rdf/schema#Conference
International Conference on Grid Computing and Applications (GCA),streams/conf/gca,https://dblp.org/streams/conf/gca,https://dblp.org/rdf/schema#Conference
International Symposium on Human Mental Workload (H-WORKLOAD),streams/conf/hworkload,https://dblp.org/streams/conf/hworkload,https://dblp.org/rdf/schema#Conference
French Singaporean Workshop on Formal Methods and Applications (FSFMA),streams/conf/fsfma,https://dblp.org/streams/conf/fsfma,https://dblp.org/rdf/schema#Conference
USENIX Workshop on Hot Topics in Cloud Computing (HotCloud),streams/conf/hotcloud,https://dblp.org/streams/conf/hotcloud,https://dblp.org/rdf/schema#Conference
Human Vision and Electronic Imaging (HVEI),streams/conf/hvei,https://dblp.org/streams/conf/hvei,https://dblp.org/rdf/schema#Conference
International Conferences on Graph Computing (GC),streams/conf/gc,https://dblp.org/streams/conf/gc,https://dblp.org/rdf/schema#Conference
International Conference on Fuzzy Systems and Knowledge Discovery (FSKD),streams/conf/fskd,https://dblp.org/streams/conf/fskd,https://dblp.org/rdf/schema#Conference
Haifa Verification Conference (HVC),streams/conf/hvc,https://dblp.org/streams/conf/hvc,https://dblp.org/rdf/schema#Conference
Grid Computing in Computational Biology (GCCB),streams/conf/gccb,https://dblp.org/streams/conf/gccb,https://dblp.org/rdf/schema#Conference
"Higher-Order Algebra, Logic and Term Rewriting (HOA)",streams/conf/hoa,https://dblp.org/streams/conf/hoa,https://dblp.org/rdf/schema#Conference
International Conference on Field-Programmable Technology (FPT),streams/conf/fpt,https://dblp.org/streams/conf/fpt,https://dblp.org/rdf/schema#Conference
International Artificial Intelligence Conference (IAIC),streams/conf/iaic,https://dblp.org/streams/conf/iaic,https://dblp.org/rdf/schema#Conference
Issues and Applications of Database Technology (IADT),streams/conf/iadt,https://dblp.org/streams/conf/iadt,https://dblp.org/rdf/schema#Conference
International Conference on Finite Fields and Applications (Fq),streams/conf/fq,https://dblp.org/streams/conf/fq,https://dblp.org/rdf/schema#Conference
Industrial Applications of Holonic and Multi-Agent Systems for Manufacturing (HoloMAS),streams/conf/holomas,https://dblp.org/streams/conf/holomas,https://dblp.org/rdf/schema#Conference
Global Conference on Consumer Electronics (GCCE),streams/conf/gcce,https://dblp.org/streams/conf/gcce,https://dblp.org/rdf/schema#Conference
IADIS International Conference WWW/Internet (IADIS-ICWI),streams/conf/iadisicwi,https://dblp.org/streams/conf/iadisicwi,https://dblp.org/rdf/schema#Conference
International Conference on Flexible Query Answering Systems (FQAS),streams/conf/fqas,https://dblp.org/streams/conf/fqas,https://dblp.org/rdf/schema#Conference
IADIS International Conference on e-Learning (IADIS e-Learning),streams/conf/iadisel,https://dblp.org/streams/conf/iadisel,https://dblp.org/rdf/schema#Conference
Workshop on Home Networks (HomeNets),streams/conf/homenets,https://dblp.org/streams/conf/homenets,https://dblp.org/rdf/schema#Conference
Fractals in the Natural and Applied Sciences,streams/conf/fractals,https://dblp.org/streams/conf/fractals,https://dblp.org/rdf/schema#Conference
IADIS European Conference on Data Mining (IADIS-ECDM),streams/conf/iadisecdm,https://dblp.org/streams/conf/iadisecdm,https://dblp.org/rdf/schema#Conference
Workshop on GRAPH Inspection and Traversal Engineering (GRAPHITE),streams/conf/graphitew,https://dblp.org/streams/conf/graphitew,https://dblp.org/rdf/schema#Conference
Workshop on Higher-Order Operational Techniques in Semantics (HOOTS),streams/conf/hoots,https://dblp.org/streams/conf/hoots,https://dblp.org/rdf/schema#Conference
IADIS International Conference on Cognition and Exploratory Learning in Digital Age (CELDA),streams/conf/iadiscelda,https://dblp.org/streams/conf/iadiscelda,https://dblp.org/rdf/schema#Conference
Workshop on Flexible Resource and Application Management on the Edge (FRAME),streams/conf/frame,https://dblp.org/streams/conf/frame,https://dblp.org/rdf/schema#Conference
IADIS International Conference Applied Computing (IADIS-AC),streams/conf/iadisac,https://dblp.org/streams/conf/iadisac,https://dblp.org/rdf/schema#Conference
International Conference on Grid and Cloud Computing (GCC),streams/conf/gcc,https://dblp.org/streams/conf/gcc,https://dblp.org/rdf/schema#Conference
Frauenwelt - Computerräume,streams/conf/frauen,https://dblp.org/streams/conf/frauen,https://dblp.org/rdf/schema#Conference
Workshop on Highlights of Parallel Computing (HOPC),streams/conf/hopc,https://dblp.org/streams/conf/hopc,https://dblp.org/rdf/schema#Conference
IADIS Conferences,streams/conf/iadis,https://dblp.org/streams/conf/iadis,https://dblp.org/rdf/schema#Conference
International Symposium on Frontiers of Combining Systems (FroCoS),streams/conf/frocos,https://dblp.org/streams/conf/frocos,https://dblp.org/rdf/schema#Conference
International Workshop on Implicit Author Characterization from Texts for Search and Retrieval (IACT),streams/conf/iact,https://dblp.org/streams/conf/iact,https://dblp.org/rdf/schema#Conference
History of Programming Languages (HOPL),streams/conf/hopl,https://dblp.org/streams/conf/hopl,https://dblp.org/rdf/schema#Conference
German Conference on Bioinformatics (GCB),streams/conf/gcb,https://dblp.org/streams/conf/gcb,https://dblp.org/rdf/schema#Conference
International Workshop on Hybrid and Real-Time Systems (HART),streams/conf/hart,https://dblp.org/streams/conf/hart,https://dblp.org/rdf/schema#Conference
International Conference on Computer and Automation Engineering (ICCAE),streams/conf/iccae,https://dblp.org/streams/conf/iccae,https://dblp.org/rdf/schema#Conference
ACM SIGPLAN International Workshop on Functional High-Performance and Numerical Computing (FHPNC),streams/conf/fhpc,https://dblp.org/streams/conf/fhpc,https://dblp.org/rdf/schema#Conference
Conference on Computer Science and Intelligence Systems (FedCSIS),streams/conf/fedcsis,https://dblp.org/streams/conf/fedcsis,https://dblp.org/rdf/schema#Conference
International Conference on Control and Intelligent Robotics (ICCIR),streams/conf/iccir,https://dblp.org/streams/conf/iccir,https://dblp.org/rdf/schema#Conference
IEEE Global Conference on Signal and Information Processing (GlobalSIP),streams/conf/globalsip,https://dblp.org/streams/conf/globalsip,https://dblp.org/rdf/schema#Conference
"International Conference on Control, Automation and Diagnosis (ICCAD)",streams/conf/iccad2,https://dblp.org/streams/conf/iccad2,https://dblp.org/rdf/schema#Conference
IEEE International Conference on Communication Systems (ICCS),streams/conf/iccoms,https://dblp.org/streams/conf/iccoms,https://dblp.org/rdf/schema#Conference
Formal Hardware Verification,streams/conf/fhv,https://dblp.org/streams/conf/fhv,https://dblp.org/rdf/schema#Conference
International Symposium on Fundamentals of Computation Theory (FCT),streams/conf/fct,https://dblp.org/streams/conf/fct,https://dblp.org/rdf/schema#Conference
"Workshop in Governance, Understanding and Integration of Data for Effective and Responsible AI (GUIDE-AI)",streams/conf/guide-ai,https://dblp.org/streams/conf/guide-ai,https://dblp.org/rdf/schema#Conference
"Workshop ""From Biology To Concurrency and back"" (FBTC)",streams/conf/fbtc,https://dblp.org/streams/conf/fbtc,https://dblp.org/rdf/schema#Conference
International Conference on Computer Aided Design (ICCAD),streams/conf/iccad,https://dblp.org/streams/conf/iccad,https://dblp.org/rdf/schema#Conference
Networks for Grid Applications (GridNets),streams/conf/gridnets,https://dblp.org/streams/conf/gridnets,https://dblp.org/rdf/schema#Conference
International Workshop on Graph Based Tools (GraBaTs),streams/conf/grabats,https://dblp.org/streams/conf/grabats,https://dblp.org/rdf/schema#Conference
International Conference on Control and Computer Vision (ICCCV),streams/conf/icccv,https://dblp.org/streams/conf/icccv,https://dblp.org/rdf/schema#Conference
Future Internet Assembly,streams/conf/fia,https://dblp.org/streams/conf/fia,https://dblp.org/rdf/schema#Conference
International Conference on Cloud and Autonomic Computing (ICCAC),streams/conf/iccac,https://dblp.org/streams/conf/iccac,https://dblp.org/rdf/schema#Conference
Global Computing (GC),streams/conf/global,https://dblp.org/streams/conf/global,https://dblp.org/rdf/schema#Conference
International Conference on Systems and Computer Science (ICSCS),streams/conf/icconscs,https://dblp.org/streams/conf/icconscs,https://dblp.org/rdf/schema#Conference
Geometric Modeling and Processing Conference (GMP),streams/conf/gmp,https://dblp.org/streams/conf/gmp,https://dblp.org/rdf/schema#Conference
Joint Meeting of the Conference on Formal Grammar (FG) and the Conference on Mathematics of Language (MOL) (FGMOL),streams/conf/fgmol,https://dblp.org/streams/conf/fgmol,https://dblp.org/rdf/schema#Conference
International Conference on History and Philosophy of Computing (HaPoC),streams/conf/hapoc,https://dblp.org/streams/conf/hapoc,https://dblp.org/rdf/schema#Conference
Formal Concept Analysis,streams/conf/fca,https://dblp.org/streams/conf/fca,https://dblp.org/rdf/schema#Conference
International Conference on Computer Assisted Learning (ICCAL),streams/conf/iccal,https://dblp.org/streams/conf/iccal,https://dblp.org/rdf/schema#Conference
Workshop on Data Privacy and Federated Learning Technologies for Mobile Edge Network (FedEdge),streams/conf/fededge,https://dblp.org/streams/conf/fededge,https://dblp.org/rdf/schema#Conference
International Conference on Computer-Mediated Social Networking (ICCNSM),streams/conf/iccnsm,https://dblp.org/streams/conf/iccnsm,https://dblp.org/rdf/schema#Conference
Graph Reduction,streams/conf/gr,https://dblp.org/streams/conf/gr,https://dblp.org/rdf/schema#Conference
IEEE International Conference on Automatic Face & Gesture Recognition (FG),streams/conf/fgr,https://dblp.org/streams/conf/fgr,https://dblp.org/rdf/schema#Conference
"International Conference on Control, Automation and Information Sciences (ICCAIS)",streams/conf/iccais,https://dblp.org/streams/conf/iccais,https://dblp.org/rdf/schema#Conference
IEEE International Symposium on High-Assurance Systems Engineering (HASE),streams/conf/hase,https://dblp.org/streams/conf/hase,https://dblp.org/rdf/schema#Conference
World Haptics Conference (WHC),streams/conf/haptics,https://dblp.org/streams/conf/haptics,https://dblp.org/rdf/schema#Conference
"International Conference on Data Management in Cloud, Grid and P2P Systems (Globe)",streams/conf/globe,https://dblp.org/streams/conf/globe,https://dblp.org/rdf/schema#Conference
International Conference on Geo-informatics in Sustainable Ecosystem and Society (GSES),streams/conf/grmse,https://dblp.org/streams/conf/grmse,https://dblp.org/rdf/schema#Conference
International Symposium on Foundations of Health Informatics Engineering and Systems (FHIES),streams/conf/fhies,https://dblp.org/streams/conf/fhies,https://dblp.org/rdf/schema#Conference
International Conference on Computing and Artificial Intelligence (ICCAI),streams/conf/iccai,https://dblp.org/streams/conf/iccai,https://dblp.org/rdf/schema#Conference
Financial Cryptography and Data Security (FC),streams/conf/fc,https://dblp.org/streams/conf/fc,https://dblp.org/rdf/schema#Conference
International Conference on Computer and Communication Technology (ICCCT),streams/conf/iccct,https://dblp.org/streams/conf/iccct,https://dblp.org/rdf/schema#Conference
International Conference on Communications (COMM),streams/conf/iccomm,https://dblp.org/streams/conf/iccomm,https://dblp.org/rdf/schema#Conference
International Conference on Human and Artificial Rationalities (HAR),streams/conf/har,https://dblp.org/streams/conf/har,https://dblp.org/rdf/schema#Conference
International Conference on the Computer Processing of Oriental Languages (ICCPOL),streams/conf/iccpol,https://dblp.org/streams/conf/iccpol,https://dblp.org/rdf/schema#Conference
International Conference on Control and Automation (ICCA),streams/conf/icca,https://dblp.org/streams/conf/icca,https://dblp.org/rdf/schema#Conference
International Workshop on Hardware and Architectural Support for Security and Privacy (HASP),streams/conf/hasp,https://dblp.org/streams/conf/hasp,https://dblp.org/rdf/schema#Conference
International Workshop on Green Multimedia Systems (GMSys),streams/conf/gmsys,https://dblp.org/streams/conf/gmsys,https://dblp.org/rdf/schema#Conference
Great Lakes Computer Science Conference,streams/conf/glakes,https://dblp.org/streams/conf/glakes,https://dblp.org/rdf/schema#Conference
IEEE International Conference on Communications (ICC),streams/conf/icc,https://dblp.org/streams/conf/icc,https://dblp.org/rdf/schema#Conference
International Conference on Communication and Information Processing (ICCIP),streams/conf/iccip,https://dblp.org/streams/conf/iccip,https://dblp.org/rdf/schema#Conference
"International Conference on Foundations of Informatics, Computing and Software (FICS)",streams/conf/fics2,https://dblp.org/streams/conf/fics2,https://dblp.org/rdf/schema#Conference
International Workshop on Green and Sustainable Software (GREENS),streams/conf/greens,https://dblp.org/streams/conf/greens,https://dblp.org/rdf/schema#Conference
"IEEE International Workshop/Symposium on Haptic, Audio and Visual Environments and Games (HAVE)",streams/conf/have,https://dblp.org/streams/conf/have,https://dblp.org/rdf/schema#Conference
International Workshop on Graph Data Management Experiences and Systems (GRADES),streams/conf/grades,https://dblp.org/streams/conf/grades,https://dblp.org/rdf/schema#Conference
International Conference on Blockchain Technology and Applications (ICBTA),streams/conf/icbta,https://dblp.org/streams/conf/icbta,https://dblp.org/rdf/schema#Conference
Frontiers in Algorithmics (FAW),streams/conf/faw,https://dblp.org/streams/conf/faw,https://dblp.org/rdf/schema#Conference
International Conference on Frontiers in Intelligent Computing: Theory and Applications (FICTA),streams/conf/ficta,https://dblp.org/streams/conf/ficta,https://dblp.org/rdf/schema#Conference
International Workshop on Frontiers of Computer Vision (FCV),streams/conf/fcv,https://dblp.org/streams/conf/fcv,https://dblp.org/rdf/schema#Conference
"International Conference on Biomedical Imaging, Signal Processing (ICBSP)",streams/conf/icbsp,https://dblp.org/streams/conf/icbsp,https://dblp.org/rdf/schema#Conference
International Workshop on Graph Structures for Knowledge Representation and Reasoning (GKR),streams/conf/gkr,https://dblp.org/streams/conf/gkr,https://dblp.org/rdf/schema#Conference
